"","X","date","prec","snow","temp","aqi","co","no2","o3","pm10","pm","so2","t_asign","treat","hubei","day","month","year","daynum","north","city_code","city","province_code","province"
"1257",1256,20200114,0.33509727228894,41.0327880066496,-4.996667,143.58333,1.9345833,77.666664,29.583334,199.04167,149.16667,16.833334,1,0,0,14,1,2020,8414,1,71005,"Shijiangzhuang",130,"Hebei"
"1258",1257,20200115,0.657342999557646,41.0658997712096,-5.3305345,265.91666,2.3216667,78.916664,19.375,224.5,167.04167,16.958334,1,0,0,15,1,2020,8415,1,71005,"Shijiangzhuang",130,"Hebei"
"1259",1258,20200116,0.378286599215214,40.975390154429,-4.895271,289.875,2.9583335,87.791664,16.583334,319.5,228.91667,17.458334,1,0,0,16,1,2020,8416,1,71005,"Shijiangzhuang",130,"Hebei"
"1260",1259,20200117,0.117384367765632,41.190984359316,-3.4180129,297.66666,3.2466667,95.041664,17.375,353.375,259.33334,20.541666,1,0,0,17,1,2020,8417,1,71005,"Shijiangzhuang",130,"Hebei"
"1261",1260,20200118,0.087171791832226,41.0885536435995,-3.2134926,236.125,3.4041667,77.458336,18.375,308.29166,206.41667,17.333334,1,0,0,18,1,2020,8418,1,71005,"Shijiangzhuang",130,"Hebei"
"1262",1261,20200119,2.13329450554401,41.0622057528277,0.53419656,121.875,3.7120833,65.041664,37.041668,244.75,135.91667,16.791666,1,0,0,19,1,2020,8419,1,71005,"Shijiangzhuang",130,"Hebei"
"1263",1262,20200120,0.170458055588332,10.2812079434739,2.1662319,67.25,1.3566667,51.125,43.916668,113.166664,60.125,16.083334,1,0,0,20,1,2020,8420,1,71005,"Shijiangzhuang",130,"Hebei"
"1264",1263,20200121,0.679795093938819,59.7978297865832,0.8523864,86.833336,1.0195833,41.791668,35.041668,80.166664,46.25,14.333333,1,0,0,21,1,2020,8421,1,71005,"Shijiangzhuang",130,"Hebei"
"1265",1264,20200122,0.368045257497529,60.2794769371436,0.6211689,134.1579,1.8110527,52.526318,33.31579,129.73685,83.052635,19.789474,1,0,0,22,1,2020,8422,1,71005,"Shijiangzhuang",130,"Hebei"
"1266",1265,20200123,0.550222386808346,55.9843861837683,1.3234663,197.79167,2.1979167,56.625,38.208332,181.5,126.875,19.541666,1,0,0,23,1,2020,8423,1,71005,"Shijiangzhuang",130,"Hebei"
"1267",1266,20200124,0.717004077248156,51.5262445558662,1.6490096,165.45833,2.36125,43.625,63.75,209.20833,158.5,18.583334,1,0,0,24,1,2020,8424,1,71005,"Shijiangzhuang",130,"Hebei"
"1268",1267,20200125,0.779897335719764,52.4753780074686,0.3159943,203.16667,1.3895833,29.375,51.625,170.33333,129.08333,15.208333,1,0,0,25,1,2020,8425,1,71005,"Shijiangzhuang",130,"Hebei"
"1269",1268,20200126,0.837408955136282,51.1434851462896,0.36748528,244.54167,1.7633333,30.833334,54.916668,223.625,176.95833,16.75,1,0,0,26,1,2020,8426,1,71005,"Shijiangzhuang",130,"Hebei"
"1270",1269,20200127,0.19437991027122,46.6059896752874,1.9802835,203.29167,1.815,31.916666,65.791664,234.08333,190.08333,15.583333,1,0,0,27,1,2020,8427,1,71005,"Shijiangzhuang",130,"Hebei"
"1271",1270,20200128,0.155975661259215,53.4718233339384,2.9238503,233.70833,1.895,29.25,63.833332,202.91667,165.95833,19.625,1,0,0,28,1,2020,8428,1,71005,"Shijiangzhuang",130,"Hebei"
"1272",1271,20200129,0.134585908369947,45.194223042319,2.898864,214.70833,2.1079166,29.416666,76.5,227.33333,186.20833,19.5,1,0,0,29,1,2020,8429,1,71005,"Shijiangzhuang",130,"Hebei"
"1273",1272,20200130,0.0984007209619584,87.6174324263587,2.2213767,168.04167,1.8420833,31.125,70.333336,172.29167,139.33333,15.916667,1,0,0,30,1,2020,8430,1,71005,"Shijiangzhuang",130,"Hebei"
"1274",1273,20200131,0.153169601564186,55.4387947383112,3.455152,175.79167,1.7479167,34.75,64,159.45833,127.458336,16.833334,1,0,0,31,1,2020,8431,1,71005,"Shijiangzhuang",130,"Hebei"
"1275",1274,20200201,0.199067475227624,80.2550918202667,3.7168534,116.208336,1.7483333,34.875,71.916664,163.58333,127.5,16.041666,1,0,0,1,2,2020,8432,1,71005,"Shijiangzhuang",130,"Hebei"
"1276",1275,20200202,0.442468525806721,32.7156216211651,1.6057607,82.833336,0.9316667,18.875,59.5,76.5,50.291668,8.791667,1,0,0,2,2,2020,8433,1,71005,"Shijiangzhuang",130,"Hebei"
"1277",1276,20200203,0.219276902842201,59.655110226461,1.0370108,102.833336,1.0420834,20.041666,62.833332,98.875,72.75,8,1,0,0,3,2,2020,8434,1,71005,"Shijiangzhuang",130,"Hebei"
"1278",1277,20200204,0.0904241751036183,69.9322095205477,1.0358112,96.416664,1.2270833,23.791666,58.75,113.625,81.583336,10.166667,1,0,0,4,2,2020,8435,1,71005,"Shijiangzhuang",130,"Hebei"
"1279",1278,20200205,0.434723843133322,88.1897484625643,-0.33299088,50.791668,0.7995833,16.083334,54.958332,64.5,42.166668,8,1,0,0,5,2,2020,8436,1,71005,"Shijiangzhuang",130,"Hebei"
"1280",1279,20200206,0.679814426022797,43.033967146384,-1.6050876,72.125,0.6225,12,58.333332,54.583332,38.541668,7.5,1,1,0,6,2,2020,8437,1,71005,"Shijiangzhuang",130,"Hebei"
"1281",1280,20200207,0.131103911575836,45.5966086606595,-0.76064914,142.58333,0.8425,14.416667,44.5,95,76,7.75,1,1,0,7,2,2020,8438,1,71005,"Shijiangzhuang",130,"Hebei"
"1282",1281,20200208,0.0758463347825214,54.2654278540211,1.7825493,201.75,1.605,29.083334,38.625,170.83333,134.95833,10.875,1,1,0,8,2,2020,8439,1,71005,"Shijiangzhuang",130,"Hebei"
"1283",1282,20200209,0.0637783829155886,64.8422435787356,5.5639963,129.16667,1.9279166,31.208334,45.041668,184.45833,143.45833,10.791667,1,1,0,9,2,2020,8440,1,71005,"Shijiangzhuang",130,"Hebei"
"1284",1283,20200210,0.181652412700142,53.6795789663075,6.7057285,84.666664,1.3058333,30.916666,67.375,99.666664,70.166664,16.25,1,1,0,10,2,2020,8441,1,71005,"Shijiangzhuang",130,"Hebei"
"1285",1284,20200211,0.282276664388649,50.1809768055014,9.585018,134.79167,1.25625,29.083334,83.125,101.166664,71,20.333334,1,1,0,11,2,2020,8442,1,71005,"Shijiangzhuang",130,"Hebei"
"1286",1285,20200212,0.178894197516459,67.2177137702901,7.3000417,209.375,1.8133333,40.041668,93.208336,178.29167,138.5,18.625,1,1,0,12,2,2020,8443,1,71005,"Shijiangzhuang",130,"Hebei"
"1287",1286,20200213,0.663104622335689,33.5910553304173,7.3256426,250.875,2.2725,42.541668,86.083336,232.5,188,16.25,1,1,0,13,2,2020,8444,1,71005,"Shijiangzhuang",130,"Hebei"
"1288",1287,20200214,29.5860286904781,29.5088183509707,5.948352,99.5,1.895,26.208334,44.041668,184.875,150.58333,8.625,1,1,0,14,2,2020,8445,1,71005,"Shijiangzhuang",130,"Hebei"
"1289",1288,20200215,4.1477024272701,44.8084172097886,1.7036331,35.708332,0.68416667,10.541667,64.916664,41.375,29.5,4.5833335,1,1,0,15,2,2020,8446,1,71005,"Shijiangzhuang",130,"Hebei"
"1290",1289,20200216,0.14017632948211,46.6199954542583,2.2729738,29.708334,0.25125,7.75,72,32.25,12.416667,5,1,1,0,16,2,2020,8447,1,71005,"Shijiangzhuang",130,"Hebei"
"1291",1290,20200217,0.0667469150219018,52.9606542661402,4.763003,28.75,0.27541667,9.791667,77.708336,22.833334,11.125,4.8333335,1,1,0,17,2,2020,8448,1,71005,"Shijiangzhuang",130,"Hebei"
"1292",1291,20200218,0.0372142292512044,46.6400851079633,6.519771,54.75,0.6620833,28.958334,49.666668,41.041668,25,16.458334,1,1,0,18,2,2020,8449,1,71005,"Shijiangzhuang",130,"Hebei"
"1293",1292,20200219,0.0685454467369101,50.169345780139,7.2127466,96.25,1.1270833,40.541668,53.041668,80.208336,52.541668,20.916666,1,1,0,19,2,2020,8450,1,71005,"Shijiangzhuang",130,"Hebei"
"1294",1293,20200220,0.143375607676771,57.6725288749507,5.902664,190.375,1.4654167,39.75,37,139.91667,107.5,10.375,1,1,0,20,2,2020,8451,1,71005,"Shijiangzhuang",130,"Hebei"
"1295",1294,20200221,0.282907359397746,57.7078464891884,6.7279997,127.708336,1.3204167,38.875,40.916668,178.33333,131.66667,6.2916665,1,1,0,21,2,2020,8452,1,71005,"Shijiangzhuang",130,"Hebei"
"1296",1295,20200222,0.0450981837892796,45.4265011686018,6.9820566,41.916668,0.5333333,19.083334,72.375,70.875,29.916666,6.7083335,1,1,0,22,2,2020,8453,1,71005,"Shijiangzhuang",130,"Hebei"
"1297",1296,20200223,0.0746113306411041,59.0404000353261,7.424766,82.416664,0.7208333,30.666666,51.75,71.375,32.25,13.458333,1,1,0,23,2,2020,8454,1,71005,"Shijiangzhuang",130,"Hebei"
"1298",1297,20200224,15.2180919952839,32.8111769575205,7.8551803,123.791664,1.2595834,44.25,58.291668,136.625,76.75,18.791666,1,1,0,24,2,2020,8455,1,71005,"Shijiangzhuang",130,"Hebei"
"1299",1298,20200225,0.218888303446951,87.5890171300228,7.6716866,105.166664,1.2391666,32.333332,59.583332,140.83333,88.458336,11.75,1,1,0,25,2,2020,8456,1,71005,"Shijiangzhuang",130,"Hebei"
"1300",1299,20200226,0.345088456352033,85.0551646627576,3.3478055,67.958336,0.81125,22.666666,52.375,93.375,60.25,7.125,1,1,0,26,2,2020,8457,1,71005,"Shijiangzhuang",130,"Hebei"
"1301",1300,20200227,1.92990659978758,25.4408941441056,3.4752018,55.291668,0.69416666,27.791666,49.166668,70.791664,41.958332,8.583333,1,1,0,27,2,2020,8458,1,71005,"Shijiangzhuang",130,"Hebei"
"1302",1301,20200228,0.399349465648067,45.6881249512777,2.8547819,133.22223,0.9872222,29.277779,35.88889,81.44444,59.22222,8.222222,1,1,0,28,2,2020,8459,1,71005,"Shijiangzhuang",130,"Hebei"
"1303",1302,20200229,0.398931813017403,37.071756271498,2.963997,122.916664,1.9183333,38.416668,22.416666,141.66667,105.916664,6.6666665,1,1,0,29,2,2020,8460,1,71005,"Shijiangzhuang",130,"Hebei"
"1304",1303,20200301,0.139513629998394,57.5312365683544,8.232734,59.208332,1.5345833,30.125,43.041668,84.541664,60.625,5.8333335,1,1,0,1,3,2020,8461,1,71005,"Shijiangzhuang",130,"Hebei"
"1683",1682,20200101,1.27023767428461,67.1075106515182,-6.5967855,97.583336,1.3545834,59.375,12.25,94.583336,49.083332,25.5,1,0,0,1,1,2020,8401,1,20585,"Tangshan",130,"Hebei"
"1684",1683,20200102,1.15322889210093,65.8658623402339,-3.8909447,116.166664,2.2554166,75.75,13.458333,155.95833,87.5,36.166668,1,0,0,2,1,2020,8402,1,20585,"Tangshan",130,"Hebei"
"1685",1684,20200103,1.3511483026308,70.2609376434896,-1.7867862,139.04167,2.1379166,75.416664,12.916667,156.33333,93.625,31.083334,1,0,0,3,1,2020,8403,1,20585,"Tangshan",130,"Hebei"
"1686",1685,20200104,2.59239209632787,76.9554484119485,-0.8766985,110.75,2.1470833,83.625,20.125,159.66667,97.791664,30.416666,1,0,0,4,1,2020,8404,1,20585,"Tangshan",130,"Hebei"
"1687",1686,20200105,30.7364044221681,44.2737580551481,-0.087804265,100.541664,2.7925,67,14.333333,124.541664,67.583336,55.041668,1,0,0,5,1,2020,8405,1,20585,"Tangshan",130,"Hebei"
"1688",1687,20200106,18.2802435979794,36.0786614248208,-0.89749694,113.208336,2.44875,60.791668,29.291666,108.291664,70.833336,40.541668,1,0,0,6,1,2020,8406,1,20585,"Tangshan",130,"Hebei"
"1689",1688,20200107,12.8168235678708,46.4280793831455,-1.9814583,72.625,2.44125,58.75,27.541666,104.208336,80.291664,28,1,0,0,7,1,2020,8407,1,20585,"Tangshan",130,"Hebei"
"1690",1689,20200108,3.40106469293478,56.6158743116502,-2.9606216,46.708332,0.98333335,49.916668,31.916666,52.541668,32.583332,18.041666,1,0,0,8,1,2020,8408,1,20585,"Tangshan",130,"Hebei"
"1691",1690,20200109,1.93287376347804,78.5358945071788,-3.0826132,84.583336,1.4570833,61.125,17.958334,76.5,42.875,25.458334,1,0,0,9,1,2020,8409,1,20585,"Tangshan",130,"Hebei"
"1692",1691,20200110,3.79050187866207,81.9417268676646,-2.6490152,97.5,1.74375,79.708336,19,108.916664,70.375,26.75,1,0,0,10,1,2020,8410,1,20585,"Tangshan",130,"Hebei"
"1693",1692,20200111,6.63146724494286,78.1490656591542,-2.6205354,54.666668,1.2675,53.958332,42.833332,68.916664,39.375,22.541666,1,0,0,11,1,2020,8411,1,20585,"Tangshan",130,"Hebei"
"1694",1693,20200112,1.73020433418491,77.375288971303,-4.6157317,77.166664,1.5125,55.375,25.5,79.25,41.291668,32.208332,1,0,0,12,1,2020,8412,1,20585,"Tangshan",130,"Hebei"
"1695",1694,20200113,0.396288814702208,77.1067041167381,-4.914908,68.25,1.8404167,60.625,25.75,94.625,53.375,32.416668,1,0,0,13,1,2020,8413,1,20585,"Tangshan",130,"Hebei"
"1696",1695,20200114,2.89149982049101,72.3384084326188,-5.9689655,88.916664,2.0991666,57.166668,21.708334,94.208336,46.166668,38.125,1,0,0,14,1,2020,8414,1,20585,"Tangshan",130,"Hebei"
"1697",1696,20200115,4.89961317754183,69.9514728720728,-5.530212,122,2.2170832,67.333336,20.625,136.33333,76.833336,35.875,1,0,0,15,1,2020,8415,1,20585,"Tangshan",130,"Hebei"
"1698",1697,20200116,3.07511021595184,65.1068113326608,-4.8736,133.45833,2.1079166,74.25,22.625,162.29167,107.541664,28.625,1,0,0,16,1,2020,8416,1,20585,"Tangshan",130,"Hebei"
"1699",1698,20200117,0.991545760786652,91.0772133154129,-3.697051,111.916664,1.7108333,68.791664,17.916666,122.041664,74.25,30.625,1,0,0,17,1,2020,8417,1,20585,"Tangshan",130,"Hebei"
"1700",1699,20200118,1.2101007549864,79.1900857998103,-3.5943227,292.625,2.4104166,81.833336,14.416667,235.20833,172.83333,16.958334,1,0,0,18,1,2020,8418,1,20585,"Tangshan",130,"Hebei"
"1701",1700,20200119,3.7743861281843,72.5484093777657,-2.4884934,117.875,2.2208333,60.708332,34.375,238.875,168.875,8.333333,1,0,0,19,1,2020,8419,1,20585,"Tangshan",130,"Hebei"
"1702",1701,20200120,1.52270497678189,75.5778697811869,-2.0467978,61.291668,0.90791667,42.958332,42.75,98.625,46.291668,10.208333,1,0,0,20,1,2020,8420,1,20585,"Tangshan",130,"Hebei"
"1703",1702,20200121,2.92878143148008,85.5190844913317,-1.6238991,86.333336,0.9225,50.916668,24.166666,67.416664,38,14.166667,1,0,0,21,1,2020,8421,1,20585,"Tangshan",130,"Hebei"
"1704",1703,20200122,2.97220230015872,81.9075510487466,-0.9552226,241.63158,2.391579,70.89474,26.736841,203.47368,142.6842,31,1,0,0,22,1,2020,8422,1,20585,"Tangshan",130,"Hebei"
"1705",1704,20200123,4.74220516411696,77.7205801440278,-0.8604813,224.75,2.6683333,77.75,38.541668,290.25,218.875,23.458334,1,0,0,23,1,2020,8423,1,20585,"Tangshan",130,"Hebei"
"1706",1705,20200124,5.57741854631057,75.2108141466108,-1.3562169,99.541664,1.9958333,48,49.083332,134.70833,96.208336,32.833332,1,0,0,24,1,2020,8424,1,20585,"Tangshan",130,"Hebei"
"1707",1706,20200125,6.47392304449503,79.4963849288796,-2.2560163,173,1.3533334,39,51.458332,133.375,105.25,22.75,1,0,0,25,1,2020,8425,1,20585,"Tangshan",130,"Hebei"
"1708",1707,20200126,6.99480404338015,72.8093819442084,-1.6635486,268.83334,2.6104167,59.166668,37.875,228.91667,184.95833,39.708332,1,0,0,26,1,2020,8426,1,20585,"Tangshan",130,"Hebei"
"1709",1708,20200127,1.96181190951729,80.5371473454849,-1.276157,293.125,3.8370833,77.166664,57.166668,285.5,235.58333,63.125,1,0,0,27,1,2020,8427,1,20585,"Tangshan",130,"Hebei"
"1710",1709,20200128,7.99053720102524,79.5462189983167,-0.42905387,146.41667,3.355,71.625,33.583332,224.125,174.08333,45.541668,1,1,0,28,1,2020,8428,1,20585,"Tangshan",130,"Hebei"
"1711",1710,20200129,1.29985532254971,19.9552354066341,-0.9681419,65.75,2.3025,40.5,56.083332,106.791664,77.833336,32.375,1,1,0,29,1,2020,8429,1,20585,"Tangshan",130,"Hebei"
"1712",1711,20200130,0.714213029124985,94.4810886496053,-1.6062934,52.458332,1.4325,26.333334,60,55.291668,30.083334,22.416666,1,1,0,30,1,2020,8430,1,20585,"Tangshan",130,"Hebei"
"1713",1712,20200131,1.47928507014692,66.203713861481,-0.7833145,105.5,1.5741667,37.958332,40.958332,74.958336,48.833332,19.041666,1,1,0,31,1,2020,8431,1,20585,"Tangshan",130,"Hebei"
"1714",1713,20200201,4.07420957215461,86.9058924334998,-0.24674919,56.583332,1.5791667,33.375,63.375,96.791664,69.416664,18.5,1,1,0,1,2,2020,8432,1,20585,"Tangshan",130,"Hebei"
"1715",1714,20200202,18.7214440262699,19.2521251826639,-2.3982692,62.208332,0.91,21.291666,54.416668,49.208332,31.125,12.333333,1,1,0,2,2,2020,8433,1,20585,"Tangshan",130,"Hebei"
"1716",1715,20200203,1.77401629599464,43.9977046367762,-4.0304084,44.458332,1.07875,21.5,53.25,51.833332,40,11.791667,1,1,0,3,2,2020,8434,1,20585,"Tangshan",130,"Hebei"
"1717",1716,20200204,0.878796924600933,63.1182947955453,-4.160022,52.666668,1.805,35,41.583332,60.416668,34.416668,22.083334,1,1,0,4,2,2020,8435,1,20585,"Tangshan",130,"Hebei"
"1718",1717,20200205,6.05275436767941,95.9992040581076,-5.8697505,52.125,1.2845833,23.916666,48.875,54.166668,30.083334,19.416666,1,1,0,5,2,2020,8436,1,20585,"Tangshan",130,"Hebei"
"1719",1718,20200206,6.463425489122,62.0261437641804,-6.360199,67.75,1.58625,25.208334,44.291668,59.875,33.375,24.166666,1,1,0,6,2,2020,8437,1,20585,"Tangshan",130,"Hebei"
"1720",1719,20200207,1.35114788122031,48.4518231375223,-3.6642504,104.708336,1.4666667,25.958334,46.041668,84.416664,64.75,14.041667,1,1,0,7,2,2020,8438,1,20585,"Tangshan",130,"Hebei"
"1721",1720,20200208,0.863225120444704,41.8255870146402,-1.9140056,102.833336,1.3445833,30.708334,46.791668,102.916664,84.25,10.75,1,1,0,8,2,2020,8439,1,20585,"Tangshan",130,"Hebei"
"1722",1721,20200209,0.575293763608909,72.2588684559289,0.40803316,173.95833,1.5074999,34.458332,36.541668,120.791664,91.958336,12.625,1,1,0,9,2,2020,8440,1,20585,"Tangshan",130,"Hebei"
"1723",1722,20200210,1.76622141955195,65.5705524072502,3.6115208,240.5,2.2395833,47.541668,43.875,204,164.54167,12.791667,1,1,0,10,2,2020,8441,1,20585,"Tangshan",130,"Hebei"
"1724",1723,20200211,2.57681329233541,60.8796677279023,5.1610785,212.04167,6.1925,69,30.166666,252.08333,186.29167,28.916666,1,1,0,11,2,2020,8442,1,20585,"Tangshan",130,"Hebei"
"1725",1724,20200212,1.8314043627136,76.086406240162,6.026673,191.875,4.81625,68.833336,31.625,208.79167,152.70833,34.125,1,1,0,12,2,2020,8443,1,20585,"Tangshan",130,"Hebei"
"1726",1725,20200213,11.2124731883619,38.5554224136923,6.200663,198.95833,2.4504166,63.25,12.958333,195.79167,151.70833,26.416666,1,1,0,13,2,2020,8444,1,20585,"Tangshan",130,"Hebei"
"1727",1726,20200214,96.5154346972393,27.1759470730511,1.166131,83.375,2.4833333,48.25,39.125,164.08333,109.666664,37.125,1,1,0,14,2,2020,8445,1,20585,"Tangshan",130,"Hebei"
"1728",1727,20200215,321.053436288093,60.9829437157969,-3.5406184,29.125,0.7841667,14.291667,65.458336,50.25,25,11.458333,1,1,0,15,2,2020,8446,1,20585,"Tangshan",130,"Hebei"
"1729",1728,20200216,1.72518324294368,57.3502747231422,-3.6426759,25.875,0.47625,9,68.291664,22.5,14.708333,7.5,1,1,0,16,2,2020,8447,1,20585,"Tangshan",130,"Hebei"
"1730",1729,20200217,0.879789048169545,24.9121607349266,-1.9138631,27.166666,0.43625,9.791667,70.25,20.75,14.416667,6.5416665,1,1,0,17,2,2020,8448,1,20585,"Tangshan",130,"Hebei"
"1731",1730,20200218,0.321490242387855,20.8356452473923,0.8658972,50.416668,0.7895833,27.166666,52.25,33.041668,21.75,10.5,1,1,0,18,2,2020,8449,1,20585,"Tangshan",130,"Hebei"
"1732",1731,20200219,0.875368358745957,55.5535175004359,2.307019,122.583336,2.5829167,61.166668,37.833332,99.25,67.958336,39.208332,1,1,0,19,2,2020,8450,1,20585,"Tangshan",130,"Hebei"
"1733",1732,20200220,5.20648144539655,63.0701158474963,1.5571259,112.916664,2.2966666,51.791668,45.458332,115.041664,85.625,39.708332,1,1,0,20,2,2020,8451,1,20585,"Tangshan",130,"Hebei"
"1734",1733,20200221,6.03175405382775,60.1013273287075,2.408993,132.79167,1.1954167,37.333332,42.458332,133.33333,97.916664,10.708333,1,1,0,21,2,2020,8452,1,20585,"Tangshan",130,"Hebei"
"1735",1734,20200222,0.493370346371605,48.3833522161631,2.2421262,37.083332,0.60291666,17.375,71.416664,87.875,49.833332,6.625,1,1,0,22,2,2020,8453,1,20585,"Tangshan",130,"Hebei"
"1736",1735,20200223,0.972084417996662,55.8204888921255,4.439814,71.583336,0.62708336,33.708332,43.583332,48.125,28,12.041667,1,1,0,23,2,2020,8454,1,20585,"Tangshan",130,"Hebei"
"1737",1736,20200224,11.1959653512374,37.2663911726001,5.4440207,144.45833,2.4029167,64.041664,31.333334,170.125,79.625,38.791668,1,1,0,24,2,2020,8455,1,20585,"Tangshan",130,"Hebei"
"1738",1737,20200225,2.37404641065306,71.2060525663441,3.9514925,66.583336,2.0554166,46.333332,39.041668,135.875,50.875,40.25,1,1,0,25,2,2020,8456,1,20585,"Tangshan",130,"Hebei"
"1739",1738,20200226,1.56682002236697,91.1050869714935,2.8515286,66.666664,1.37,48.791668,31.083334,76.875,43.833332,26.083334,1,1,0,26,2,2020,8457,1,20585,"Tangshan",130,"Hebei"
"1740",1739,20200227,9.77983901041747,56.5410954727957,2.8717995,58.041668,1.21,42.5,43.333332,70.125,41.166668,20.375,1,1,0,27,2,2020,8458,1,20585,"Tangshan",130,"Hebei"
"1741",1740,20200228,3.92636787894114,51.8800047851273,3.353317,81.833336,0.77444446,38.444443,42.11111,61.666668,42.77778,14.222222,1,1,0,28,2,2020,8459,1,20585,"Tangshan",130,"Hebei"
"1742",1741,20200229,7.6325064753277,29.6790560794902,3.1573145,112.958336,1.1183333,46.791668,11.958333,99.041664,79.833336,9.458333,1,1,0,29,2,2020,8460,1,20585,"Tangshan",130,"Hebei"
"1743",1742,20200301,1.429073459981,50.9579450239867,1.6885608,86.541664,1.4045833,38.166668,28.75,96.708336,79.166664,8.583333,1,1,0,1,3,2020,8461,1,20585,"Tangshan",130,"Hebei"
"2122",2121,20200101,1.67464316739161,79.440552183271,-7.3702765,63.375,1.2733333,41.333332,26.5,62.833332,30.208334,21.375,1,0,0,1,1,2020,8401,1,41928,"Qinhuangdao",130,"Hebei"
"2123",2122,20200102,1.54002869430251,74.3800700301046,-5.157143,107.208336,1.7375,48.875,16.208334,94.958336,56.625,29.125,1,0,0,2,1,2020,8402,1,41928,"Qinhuangdao",130,"Hebei"
"2124",2123,20200103,1.83107988428743,80.5314796164129,-2.967495,106.291664,2.52375,64.625,18,136.33333,86.791664,37.541668,1,0,0,3,1,2020,8403,1,41928,"Qinhuangdao",130,"Hebei"
"2125",2124,20200104,3.14609508789895,87.4076933916954,-2.0120509,77.791664,2.02875,63.083332,26.625,99.833336,62.583332,34.666668,1,0,0,4,1,2020,8404,1,41928,"Qinhuangdao",130,"Hebei"
"2126",2125,20200105,24.8373908393289,57.680376507147,-1.2587129,90.375,1.6916667,57.625,17.416666,88.75,55.375,34.208332,1,0,0,5,1,2020,8405,1,41928,"Qinhuangdao",130,"Hebei"
"2127",2126,20200106,23.1453495971669,37.7210015582645,-1.6296586,85.5,1.6283333,57.75,28.75,91.75,63.25,21.833334,1,0,0,6,1,2020,8406,1,41928,"Qinhuangdao",130,"Hebei"
