,date,prec,snow,temp,aqi,co,no2,o3,pm10,pm,so2,t_asign,treat,hubei,day,month,year,daynum,north,city_code
1297,20200224,15.218092,32.81117696,7.8551803,123.791664,1.2595834,44.25,58.291668,136.625,76.75,18.791666,1,1,0,24,2,2020,8455,1,71005
1298,20200225,0.218888303,87.58901713,7.6716866,105.166664,1.2391666,32.333332,59.583332,140.83333,88.458336,11.75,1,1,0,25,2,2020,8456,1,71005
1299,20200226,0.345088456,85.05516466,3.3478055,67.958336,0.81125,22.666666,52.375,93.375,60.25,7.125,1,1,0,26,2,2020,8457,1,71005
1300,20200227,1.9299066,25.44089414,3.4752018,55.291668,0.69416666,27.791666,49.166668,70.791664,41.958332,8.583333,1,1,0,27,2,2020,8458,1,71005
1301,20200228,0.399349466,45.68812495,2.8547819,133.22223,0.9872222,29.277779,35.88889,81.44444,59.22222,8.222222,1,1,0,28,2,2020,8459,1,71005
1302,20200229,0.398931813,37.07175627,2.963997,122.916664,1.9183333,38.416668,22.416666,141.66667,105.916664,6.6666665,1,1,0,29,2,2020,8460,1,71005
1303,20200301,0.13951363,57.53123657,8.232734,59.208332,1.5345833,30.125,43.041668,84.541664,60.625,5.8333335,1,1,0,1,3,2020,8461,1,71005
1682,20200101,1.270237674,67.10751065,-6.5967855,97.583336,1.3545834,59.375,12.25,94.583336,49.083332,25.5,1,0,0,1,1,2020,8401,1,20585
1683,20200102,1.153228892,65.86586234,-3.8909447,116.166664,2.2554166,75.75,13.458333,155.95833,87.5,36.166668,1,0,0,2,1,2020,8402,1,20585
1684,20200103,1.351148303,70.26093764,-1.7867862,139.04167,2.1379166,75.416664,12.916667,156.33333,93.625,31.083334,1,0,0,3,1,2020,8403,1,20585
1685,20200104,2.592392096,76.95544841,-0.8766985,110.75,2.1470833,83.625,20.125,159.66667,97.791664,30.416666,1,0,0,4,1,2020,8404,1,20585
1686,20200105,30.73640442,44.27375806,-0.087804265,100.541664,2.7925,67,14.333333,124.541664,67.583336,55.041668,1,0,0,5,1,2020,8405,1,20585
1687,20200106,18.2802436,36.07866142,-0.89749694,113.208336,2.44875,60.791668,29.291666,108.291664,70.833336,40.541668,1,0,0,6,1,2020,8406,1,20585
1688,20200107,12.81682357,46.42807938,-1.9814583,72.625,2.44125,58.75,27.541666,104.208336,80.291664,28,1,0,0,7,1,2020,8407,1,20585
1689,20200108,3.401064693,56.61587431,-2.9606216,46.708332,0.98333335,49.916668,31.916666,52.541668,32.583332,18.041666,1,0,0,8,1,2020,8408,1,20585
1690,20200109,1.932873763,78.53589451,-3.0826132,84.583336,1.4570833,61.125,17.958334,76.5,42.875,25.458334,1,0,0,9,1,2020,8409,1,20585
1691,20200110,3.790501879,81.94172687,-2.6490152,97.5,1.74375,79.708336,19,108.916664,70.375,26.75,1,0,0,10,1,2020,8410,1,20585
1692,20200111,6.631467245,78.14906566,-2.6205354,54.666668,1.2675,53.958332,42.833332,68.916664,39.375,22.541666,1,0,0,11,1,2020,8411,1,20585
1693,20200112,1.730204334,77.37528897,-4.6157317,77.166664,1.5125,55.375,25.5,79.25,41.291668,32.208332,1,0,0,12,1,2020,8412,1,20585
1694,20200113,0.396288815,77.10670412,-4.914908,68.25,1.8404167,60.625,25.75,94.625,53.375,32.416668,1,0,0,13,1,2020,8413,1,20585
1695,20200114,2.89149982,72.33840843,-5.9689655,88.916664,2.0991666,57.166668,21.708334,94.208336,46.166668,38.125,1,0,0,14,1,2020,8414,1,20585
1696,20200115,4.899613178,69.95147287,-5.530212,122,2.2170832,67.333336,20.625,136.33333,76.833336,35.875,1,0,0,15,1,2020,8415,1,20585
1697,20200116,3.075110216,65.10681133,-4.8736,133.45833,2.1079166,74.25,22.625,162.29167,107.541664,28.625,1,0,0,16,1,2020,8416,1,20585
1698,20200117,0.991545761,91.07721332,-3.697051,111.916664,1.7108333,68.791664,17.916666,122.041664,74.25,30.625,1,0,0,17,1,2020,8417,1,20585
1699,20200118,1.210100755,79.1900858,-3.5943227,292.625,2.4104166,81.833336,14.416667,235.20833,172.83333,16.958334,1,0,0,18,1,2020,8418,1,20585
1700,20200119,3.774386128,72.54840938,-2.4884934,117.875,2.2208333,60.708332,34.375,238.875,168.875,8.333333,1,0,0,19,1,2020,8419,1,20585
1701,20200120,1.522704977,75.57786978,-2.0467978,61.291668,0.90791667,42.958332,42.75,98.625,46.291668,10.208333,1,0,0,20,1,2020,8420,1,20585
1702,20200121,2.928781431,85.51908449,-1.6238991,86.333336,0.9225,50.916668,24.166666,67.416664,38,14.166667,1,0,0,21,1,2020,8421,1,20585
1703,20200122,2.9722023,81.90755105,-0.9552226,241.63158,2.391579,70.89474,26.736841,203.47368,142.6842,31,1,0,0,22,1,2020,8422,1,20585
1704,20200123,4.742205164,77.72058014,-0.8604813,224.75,2.6683333,77.75,38.541668,290.25,218.875,23.458334,1,0,0,23,1,2020,8423,1,20585
1705,20200124,5.577418546,75.21081415,-1.3562169,99.541664,1.9958333,48,49.083332,134.70833,96.208336,32.833332,1,0,0,24,1,2020,8424,1,20585
1706,20200125,6.473923044,79.49638493,-2.2560163,173,1.3533334,39,51.458332,133.375,105.25,22.75,1,0,0,25,1,2020,8425,1,20585
1707,20200126,6.994804043,72.80938194,-1.6635486,268.83334,2.6104167,59.166668,37.875,228.91667,184.95833,39.708332,1,0,0,26,1,2020,8426,1,20585
1708,20200127,1.96181191,80.53714735,-1.276157,293.125,3.8370833,77.166664,57.166668,285.5,235.58333,63.125,1,0,0,27,1,2020,8427,1,20585
1709,20200128,7.990537201,79.546219,-0.42905387,146.41667,3.355,71.625,33.583332,224.125,174.08333,45.541668,1,1,0,28,1,2020,8428,1,20585
1710,20200129,1.299855323,19.95523541,-0.9681419,65.75,2.3025,40.5,56.083332,106.791664,77.833336,32.375,1,1,0,29,1,2020,8429,1,20585
1711,20200130,0.714213029,94.48108865,-1.6062934,52.458332,1.4325,26.333334,60,55.291668,30.083334,22.416666,1,1,0,30,1,2020,8430,1,20585
1712,20200131,1.47928507,66.20371386,-0.7833145,105.5,1.5741667,37.958332,40.958332,74.958336,48.833332,19.041666,1,1,0,31,1,2020,8431,1,20585
1713,20200201,4.074209572,86.90589243,-0.24674919,56.583332,1.5791667,33.375,63.375,96.791664,69.416664,18.5,1,1,0,1,2,2020,8432,1,20585
1714,20200202,18.72144403,19.25212518,-2.3982692,62.208332,0.91,21.291666,54.416668,49.208332,31.125,12.333333,1,1,0,2,2,2020,8433,1,20585
1715,20200203,1.774016296,43.99770464,-4.0304084,44.458332,1.07875,21.5,53.25,51.833332,40,11.791667,1,1,0,3,2,2020,8434,1,20585
1716,20200204,0.878796925,63.1182948,-4.160022,52.666668,1.805,35,41.583332,60.416668,34.416668,22.083334,1,1,0,4,2,2020,8435,1,20585
1717,20200205,6.052754368,95.99920406,-5.8697505,52.125,1.2845833,23.916666,48.875,54.166668,30.083334,19.416666,1,1,0,5,2,2020,8436,1,20585
1718,20200206,6.463425489,62.02614376,-6.360199,67.75,1.58625,25.208334,44.291668,59.875,33.375,24.166666,1,1,0,6,2,2020,8437,1,20585
1719,20200207,1.351147881,48.45182314,-3.6642504,104.708336,1.4666667,25.958334,46.041668,84.416664,64.75,14.041667,1,1,0,7,2,2020,8438,1,20585
1720,20200208,0.86322512,41.82558701,-1.9140056,102.833336,1.3445833,30.708334,46.791668,102.916664,84.25,10.75,1,1,0,8,2,2020,8439,1,20585
1721,20200209,0.575293764,72.25886846,0.40803316,173.95833,1.5074999,34.458332,36.541668,120.791664,91.958336,12.625,1,1,0,9,2,2020,8440,1,20585
1722,20200210,1.76622142,65.57055241,3.6115208,240.5,2.2395833,47.541668,43.875,204,164.54167,12.791667,1,1,0,10,2,2020,8441,1,20585
1723,20200211,2.576813292,60.87966773,5.1610785,212.04167,6.1925,69,30.166666,252.08333,186.29167,28.916666,1,1,0,11,2,2020,8442,1,20585
1724,20200212,1.831404363,76.08640624,6.026673,191.875,4.81625,68.833336,31.625,208.79167,152.70833,34.125,1,1,0,12,2,2020,8443,1,20585
1725,20200213,11.21247319,38.55542241,6.200663,198.95833,2.4504166,63.25,12.958333,195.79167,151.70833,26.416666,1,1,0,13,2,2020,8444,1,20585
1726,20200214,96.5154347,27.17594707,1.166131,83.375,2.4833333,48.25,39.125,164.08333,109.666664,37.125,1,1,0,14,2,2020,8445,1,20585
1727,20200215,321.0534363,60.98294372,-3.5406184,29.125,0.7841667,14.291667,65.458336,50.25,25,11.458333,1,1,0,15,2,2020,8446,1,20585
1728,20200216,1.725183243,57.35027472,-3.6426759,25.875,0.47625,9,68.291664,22.5,14.708333,7.5,1,1,0,16,2,2020,8447,1,20585
1729,20200217,0.879789048,24.91216073,-1.9138631,27.166666,0.43625,9.791667,70.25,20.75,14.416667,6.5416665,1,1,0,17,2,2020,8448,1,20585
1730,20200218,0.321490242,20.83564525,0.8658972,50.416668,0.7895833,27.166666,52.25,33.041668,21.75,10.5,1,1,0,18,2,2020,8449,1,20585
1731,20200219,0.875368359,55.5535175,2.307019,122.583336,2.5829167,61.166668,37.833332,99.25,67.958336,39.208332,1,1,0,19,2,2020,8450,1,20585
1732,20200220,5.206481445,63.07011585,1.5571259,112.916664,2.2966666,51.791668,45.458332,115.041664,85.625,39.708332,1,1,0,20,2,2020,8451,1,20585
1733,20200221,6.031754054,60.10132733,2.408993,132.79167,1.1954167,37.333332,42.458332,133.33333,97.916664,10.708333,1,1,0,21,2,2020,8452,1,20585
1734,20200222,0.493370346,48.38335222,2.2421262,37.083332,0.60291666,17.375,71.416664,87.875,49.833332,6.625,1,1,0,22,2,2020,8453,1,20585
1735,20200223,0.972084418,55.82048889,4.439814,71.583336,0.62708336,33.708332,43.583332,48.125,28,12.041667,1,1,0,23,2,2020,8454,1,20585
1736,20200224,11.19596535,37.26639117,5.4440207,144.45833,2.4029167,64.041664,31.333334,170.125,79.625,38.791668,1,1,0,24,2,2020,8455,1,20585
1737,20200225,2.374046411,71.20605257,3.9514925,66.583336,2.0554166,46.333332,39.041668,135.875,50.875,40.25,1,1,0,25,2,2020,8456,1,20585
1738,20200226,1.566820022,91.10508697,2.8515286,66.666664,1.37,48.791668,31.083334,76.875,43.833332,26.083334,1,1,0,26,2,2020,8457,1,20585
1739,20200227,9.77983901,56.54109547,2.8717995,58.041668,1.21,42.5,43.333332,70.125,41.166668,20.375,1,1,0,27,2,2020,8458,1,20585
1740,20200228,3.926367879,51.88000479,3.353317,81.833336,0.77444446,38.444443,42.11111,61.666668,42.77778,14.222222,1,1,0,28,2,2020,8459,1,20585
1741,20200229,7.632506475,29.67905608,3.1573145,112.958336,1.1183333,46.791668,11.958333,99.041664,79.833336,9.458333,1,1,0,29,2,2020,8460,1,20585
1742,20200301,1.42907346,50.95794502,1.6885608,86.541664,1.4045833,38.166668,28.75,96.708336,79.166664,8.583333,1,1,0,1,3,2020,8461,1,20585
2121,20200101,1.674643167,79.44055218,-7.3702765,63.375,1.2733333,41.333332,26.5,62.833332,30.208334,21.375,1,0,0,1,1,2020,8401,1,41928
2122,20200102,1.540028694,74.38007003,-5.157143,107.208336,1.7375,48.875,16.208334,94.958336,56.625,29.125,1,0,0,2,1,2020,8402,1,41928
2123,20200103,1.831079884,80.53147962,-2.967495,106.291664,2.52375,64.625,18,136.33333,86.791664,37.541668,1,0,0,3,1,2020,8403,1,41928
2124,20200104,3.146095088,87.40769339,-2.0120509,77.791664,2.02875,63.083332,26.625,99.833336,62.583332,34.666668,1,0,0,4,1,2020,8404,1,41928
2125,20200105,24.83739084,57.68037651,-1.2587129,90.375,1.6916667,57.625,17.416666,88.75,55.375,34.208332,1,0,0,5,1,2020,8405,1,41928
2126,20200106,23.1453496,37.72100156,-1.6296586,85.5,1.6283333,57.75,28.75,91.75,63.25,21.833334,1,0,0,6,1,2020,8406,1,41928
2127,20200107,14.44670404,48.51382353,-2.5063632,38.958332,1.2891667,39.333332,49.041668,69.125,49.416668,13.083333,1,0,0,7,1,2020,8407,1,41928
2128,20200108,4.226414737,64.6974016,-4.1274967,37.208332,0.725,21.5,62.375,28.083334,16.125,11.666667,1,0,0,8,1,2020,8408,1,41928
2129,20200109,2.265686618,90.22314075,-4.3201976,57.958332,1.1850001,44.791668,29.791666,52.208332,30.166666,17.916666,1,0,0,9,1,2020,8409,1,41928
2130,20200110,4.763152351,93.59802732,-3.8400376,72.125,1.6358334,52.291668,26.875,73.333336,47,22.625,1,0,0,10,1,2020,8410,1,41928
2131,20200111,6.443419086,92.07405253,-3.8892741,46.5,1.2791667,48.791668,41.916668,63.666668,41.625,17.541666,1,0,0,11,1,2020,8411,1,41928
2132,20200112,2.21110966,88.76786501,-6.006884,51.708332,1.0124999,39.958332,34.041668,49.791668,30.333334,20.916666,1,0,0,12,1,2020,8412,1,41928
2133,20200113,0.447111342,89.1474945,-6.26696,51.333332,1.3741666,38.541668,32.875,60.791668,35.958332,22.5,1,0,0,13,1,2020,8413,1,41928
2134,20200114,3.587082947,86.04758083,-7.144872,53.625,0.9658333,35.083332,45.125,49.833332,29.416666,19.625,1,0,0,14,1,2020,8414,1,41928
2135,20200115,5.835886731,79.2986046,-6.5629787,100.791664,1.5933334,47.583332,21.958334,81.916664,48.708332,27.458334,1,0,0,15,1,2020,8415,1,41928
2136,20200116,3.846772766,74.45283981,-5.871134,84.5,2.0866666,56.916668,35.166668,114.916664,77.75,29.208334,1,0,0,16,1,2020,8416,1,41928
2137,20200117,1.1984019,102.4124712,-4.9506564,96.833336,1.6633333,50.625,29.791666,92.25,59.291668,27.416666,1,0,0,17,1,2020,8417,1,41928
2138,20200118,1.878151664,92.17382698,-4.708343,191.41667,2.4625,64.666664,16.75,145.5,102.541664,26,1,0,0,18,1,2020,8418,1,41928
2139,20200119,3.592459389,85.30390818,-3.4338043,99.041664,3.0141666,69.333336,40.333332,180.70833,133.66667,24.208334,1,0,0,19,1,2020,8419,1,41928
2140,20200120,1.974278199,92.26502293,-3.1712656,46.041668,1.3216667,40.083332,51.75,71.375,35.666668,17.125,1,0,0,20,1,2020,8420,1,41928
2141,20200121,3.474202306,97.60070511,-2.3964999,67.333336,1.465,40.208332,30.958334,56.583332,30.958334,25.958334,1,0,0,21,1,2020,8421,1,41928
2142,20200122,3.605392416,94.83867497,-1.6536788,170.52632,2.511579,56.36842,37.105263,130.3158,87.8421,38.210526,1,0,0,22,1,2020,8422,1,41928
2143,20200123,5.945524779,91.20692502,-2.0858603,157.125,2.8016667,59.458332,33.583332,190.16667,137.75,23.166666,1,0,0,23,1,2020,8423,1,41928
2144,20200124,6.797172734,87.12212228,-2.7887304,42.875,1.2425,25.083334,65.458336,81.333336,56.708332,19.541666,1,0,0,24,1,2020,8424,1,41928
2145,20200125,7.903086031,89.60499322,-3.4354248,141.66667,1.3341666,27.625,54.333332,79.958336,59.333332,21.708334,1,1,0,25,1,2020,8425,1,41928
2146,20200126,8.561471985,81.78509927,-2.6836026,189.58333,1.7616667,35.208332,63.625,176.33333,147.33333,27.875,1,1,0,26,1,2020,8426,1,41928
2147,20200127,2.770501609,91.72983377,-2.226304,106.708336,1.675,41.833332,46.666668,134.54167,109.25,31.291666,1,1,0,27,1,2020,8427,1,41928
2148,20200128,7.981261549,90.37769477,-1.440388,79.375,1.4158334,39.708332,45.75,86.583336,65.666664,29.375,1,1,0,28,1,2020,8428,1,41928
2149,20200129,1.733686205,26.87626038,-1.9756778,45.416668,1.1075,23.916666,64.458336,59.5,46.083332,14.666667,1,1,0,29,1,2020,8429,1,41928
2150,20200130,0.832355318,99.92064755,-3.16764,29.625,0.6716667,6.9166665,74.458336,25.5,16.75,9.5,1,1,0,30,1,2020,8430,1,41928
2151,20200131,1.966967312,74.15865816,-2.4143012,73.166664,1.0458333,21,46.875,43.25,29.833334,15.958333,1,1,0,31,1,2020,8431,1,41928
2152,20200201,2.195717056,90.12833263,-1.8088555,52.5,1.38,31.208334,61.791668,69.791664,52.291668,18.208334,1,1,0,1,2,2020,8432,1,41928
2153,20200202,15.94322748,25.61705543,-3.7137897,58.333332,1.1391667,28.375,49.833332,50.666668,32.5,16.666666,1,1,0,2,2,2020,8433,1,41928
2154,20200203,2.189509708,49.73888482,-5.211312,45.875,1.1341667,22.791666,56.166668,54.625,37.75,15.916667,1,1,0,3,2,2020,8434,1,41928
2155,20200204,1.314374287,63.89024858,-5.6774373,41.375,1.4233334,25.75,49.875,42.708332,28.041666,21.458334,1,1,0,4,2,2020,8435,1,41928
2156,20200205,4.647565224,97.03572766,-7.6814313,32.541668,0.8025,12.75,58.791668,33.375,20.291666,14.833333,1,1,0,5,2,2020,8436,1,41928
2157,20200206,7.341872559,75.94673404,-7.614919,45.541668,0.78583336,12.416667,54.541668,34.541668,21.083334,14.875,1,1,0,6,2,2020,8437,1,41928
2158,20200207,1.838601485,67.10668607,-4.8705606,85.583336,1.43,22.25,51.291668,67.666664,46.166668,17.333334,1,1,0,7,2,2020,8438,1,41928
2159,20200208,1.21089957,70.09967984,-3.1351159,68,1.7483333,35.541668,49.5,82.75,61.625,20.583334,1,1,0,8,2,2020,8439,1,41928
2160,20200209,0.723771024,75.90887079,-0.44309822,98.416664,1.6475,26.666666,67.083336,73.083336,50.791668,23.875,1,1,0,9,2,2020,8440,1,41928
2161,20200210,2.383678429,72.39860702,2.4305637,159,2.5708334,43.541668,36.833332,125.208336,93.875,25.416666,1,1,0,10,2,2020,8441,1,41928
2162,20200211,3.214556745,71.67224139,4.304924,112,2.7358334,47.166668,39.666668,156.16667,108.166664,13.458333,1,1,0,11,2,2020,8442,1,41928
2163,20200212,2.460036505,78.97609081,5.4197574,133.375,2.4591668,48.041668,30.041666,122,92.333336,13.791667,1,1,0,12,2,2020,8443,1,41928
2164,20200213,11.67619495,56.18904975,5.266197,148.20833,2.1475,45.75,55.583332,135.75,106.375,19.916666,1,1,0,13,2,2020,8444,1,41928
2165,20200214,82.78966711,28.00549526,0.25080863,60.083332,1.5208334,25.666666,73.166664,100.5,73.041664,14.458333,1,1,0,14,2,2020,8445,1,41928
2166,20200215,278.3046226,54.40050753,-4.177321,27.083334,0.77416664,6.0416665,69.75,44.75,17.291666,7.8333335,1,1,0,15,2,2020,8446,1,41928
2167,20200216,2.55656035,56.18278913,-4.5492454,24.416666,0.7241667,5.7083335,76.75,20.541666,11.291667,9,1,1,0,16,2,2020,8447,1,41928
2168,20200217,1.275488413,31.27711407,-3.30219,28.208334,0.7241667,8.416667,74.75,19.166666,10.958333,8.75,1,1,0,17,2,2020,8448,1,41928
2169,20200218,0.392346921,27.92979673,-0.42431477,53,1.2183334,35.291668,36,39,21.875,14.625,1,1,0,18,2,2020,8449,1,41928
2170,20200219,1.256775412,59.64059021,1.1138587,78.666664,1.5325,46.125,46.125,68.791664,47.125,19.458334,1,1,0,19,2,2020,8450,1,41928
2171,20200220,4.399187135,68.26867099,0.7015487,74.666664,1.1391667,33.041668,71.583336,74.333336,55.833332,18.25,1,1,0,20,2,2020,8451,1,41928
2172,20200221,12.72060304,66.29789263,1.4950732,129.54167,1.2658334,33.958332,48.75,105.291664,77.75,10.166667,1,1,0,21,2,2020,8452,1,41928
2173,20200222,0.673629188,54.80731875,1.2725823,32.125,1.2016667,26.75,78.166664,83.583336,54.208332,10.833333,1,1,0,22,2,2020,8453,1,41928
2174,20200223,1.408566273,60.39155426,3.4669096,63.291668,1.1225,33.75,44.083332,42.583332,25.125,16.791666,1,1,0,23,2,2020,8454,1,41928
2175,20200224,11.70856426,42.11669778,4.5637226,66.791664,1.5358334,44.875,45.791668,95.75,54.958332,17.833334,1,1,0,24,2,2020,8455,1,41928
2176,20200225,3.11625074,72.73466398,3.227681,29.625,0.7341667,17.875,76,37.833332,21.708334,11.291667,1,1,0,25,2,2020,8456,1,41928
2177,20200226,1.745944681,95.0301197,1.9650484,36.416668,0.68,19.291666,60.083332,31.416666,17.833334,9.25,1,1,0,26,2,2020,8457,1,41928
2178,20200227,10.05253244,67.74926179,2.0570862,49.291668,0.9733333,33.833332,41.208332,45.625,25.166666,15.041667,1,1,0,27,2,2020,8458,1,41928
2179,20200228,5.083588629,60.25255553,2.7533305,92.888885,1.403889,37.88889,44.5,68.22222,45.444443,22.444445,1,1,0,28,2,2020,8459,1,41928
2180,20200229,7.695592781,25.48605821,2.5932202,92.25,1.5391667,42.083332,18.791666,102.666664,75.041664,13.541667,1,1,0,29,2,2020,8460,1,41928
2181,20200301,1.796946132,56.24023115,0.7264002,72.708336,1.1608334,32.958332,43.833332,75.375,54.041668,11.916667,1,1,0,1,3,2020,8461,1,41928
2560,20200101,1.845264054,52.41272281,-3.4707355,77.958336,0.69375,32.541668,29,76.833336,35.291668,9.958333,1,0,0,1,1,2020,8401,1,93580
2561,20200102,1.513344642,51.54120474,-0.6245251,122.625,1.2341666,60.5,17.375,131.75,75.291664,19.541666,1,0,0,2,1,2020,8402,1,93580
2562,20200103,1.753822298,53.39883237,0.8572879,184.08333,1.7295834,73.625,16.041666,189.875,115.5,21.791666,1,0,0,3,1,2020,8403,1,93580
2563,20200104,6.80669246,61.28659807,1.9114125,282.91666,1.8266667,78.5,12.875,256.125,174.41667,21.458334,1,0,0,4,1,2020,8404,1,93580
2564,20200105,103.2333898,12.86076017,1.9989121,279.58334,2.43625,100.958336,10.333333,341.5,263.20834,17.666666,1,0,0,5,1,2020,8405,1,93580
2565,20200106,52.48648952,45.37693259,0.43359742,111.916664,1.7170833,69.041664,20.708334,168.54167,136.25,7.7083335,1,0,0,6,1,2020,8406,1,93580
2566,20200107,47.63674869,74.54278007,-1.226428,98.25,1.185,43.333332,41.625,105,79.375,20.833334,1,0,0,7,1,2020,8407,1,93580
2567,20200108,7.766794899,84.42895457,-1.3331227,133.54167,1.9291667,43.041668,18.458334,99.541664,79.125,38.708332,1,0,0,8,1,2020,8408,1,93580
2568,20200109,4.715538152,51.57939334,-1.2541171,116.125,2.14,47.916668,27.791666,126.833336,94.333336,3.25,1,0,0,9,1,2020,8409,1,93580
2569,20200110,7.05787476,44.68306295,-0.97426033,239.79167,2.1120834,65.875,25.25,186.54167,136.375,7.125,1,0,0,10,1,2020,8410,1,93580
2570,20200111,37.10036124,25.01245048,-1.6056746,173.33333,2.83375,73.125,30.083334,263.45834,187,8.958333,1,0,0,11,1,2020,8411,1,93580
2571,20200112,2.518063108,21.9197497,-2.4887466,170.79167,1.5158334,63.958332,29.625,155.25,116.75,13.125,1,0,0,12,1,2020,8412,1,93580
2572,20200113,0.781657927,20.11474458,-2.3213744,206.83333,1.7304167,68,27.333334,191.25,140.5,18.791666,1,0,0,13,1,2020,8413,1,93580
2573,20200114,4.679661875,17.91093357,-3.261003,273.58334,2.3233333,71.583336,18.666666,260,189.41667,15.416667,1,0,0,14,1,2020,8414,1,93580
2574,20200115,10.76301361,40.20956922,-3.2883246,234.875,2.4683332,67.375,18.375,270.54166,209.625,10.625,1,0,0,15,1,2020,8415,1,93580
2575,20200116,9.354062278,20.45413135,-2.5770957,231.125,2.0879166,68.5,11.625,226.08333,172.91667,14.916667,1,0,0,16,1,2020,8416,1,93580
2576,20200117,1.536976083,56.19366841,-2.1073532,178.08333,1.82375,53.375,35,201.54167,158.875,14.25,1,0,0,17,1,2020,8417,1,93580
2577,20200118,1.035552463,45.80781024,-0.8083693,234.33333,2.10375,52.25,16.166666,230.25,165.20833,17.083334,1,0,0,18,1,2020,8418,1,93580
2578,20200119,10.5604304,41.58792147,0.4734308,154.29167,2.2633333,54.75,30.833334,221.25,164.375,11.833333,1,0,0,19,1,2020,8419,1,93580
2579,20200120,2.100477044,32.44748964,0.9208423,82.125,1.365,49.166668,40.791668,126.708336,75.875,15.208333,1,0,0,20,1,2020,8420,1,93580
