X,date,prec,snow,temp,aqi,co,no2,o3,pm10,pm,so2,t_asign,treat,hubei,day,month,year,daynum,north,city_code,judge,week,lead_lag_dummy
64939,20200211,2.616847073,46.00494499,8.9679,73.125,0.58125,16.708334,84.916664,52.666668,45.083332,8.375,1,1,0,11,2,2020,8442,1,19948,1,1,1
64946,20200218,0.224060561,59.33561119,5.7693853,38.375,0.55333334,20.125,78.875,32.875,20.208334,8.083333,1,1,0,18,2,2020,8449,1,19948,1,2,2
64953,20200225,2.472617434,95.0900526,10.603452,146.125,1.3779167,30.833334,66.416664,129.20833,112.833336,9.375,1,1,0,25,2,2020,8456,1,19948,1,3,3
65341,20200105,173.5075306,11.58078027,4.1133256,259.33334,1.6366667,61.875,22.958334,209.875,226.45833,10.458333,1,0,0,5,1,2020,8405,1,103238,1,-3,-3
65348,20200112,1.97260032,31.7750275,-0.25368142,190.375,1.7441666,44.25,25.458334,143.16667,143.08333,10.791667,1,0,0,12,1,2020,8412,1,103238,1,-2,-2
65355,20200119,3.8050832,43.99237144,2.7760222,82.291664,1.09375,37.333332,55.833332,141.04167,124.25,9.083333,1,0,0,19,1,2020,8419,1,103238,1,-1,-1
65362,20200126,21.80060871,31.13125809,2.4798706,160.83333,1.15375,16.708334,67.125,109.125,103.125,16.916666,1,1,0,26,1,2020,8426,1,103238,1,0,0
65369,20200202,3.538886438,47.80273959,3.678646,113.75,1.4037501,18.166666,72.5,122.083336,118.833336,13.666667,1,1,0,2,2,2020,8433,1,103238,1,1,1
65376,20200209,0.635777956,59.02810237,5.4402595,131.29167,1.1029167,16.625,74.833336,114.041664,119.083336,8.208333,1,1,0,9,2,2020,8440,1,103238,1,2,2
65383,20200216,1.817641944,35.62380163,0.97924244,36.041668,0.615,11.958333,59.208332,37.041668,21.458334,5.8333335,1,1,0,16,2,2020,8447,1,103238,1,3,3
65390,20200223,0.658456063,66.93757519,9.997432,93.291664,0.65708333,19.25,77.041664,109.375,56,7.7916665,1,1,0,23,2,2020,8454,1,103238,1,4,4
65397,20200301,1.839750864,68.37785127,6.684853,82.708336,0.8825,19.916666,48.791668,52.333332,56.791668,4.2916665,1,1,0,1,3,2020,8461,1,103238,1,5,4
65780,20200105,89.01168662,15.0495925,3.2911046,191.5,1.8441666,74.791664,16.75,223.45833,170.45833,12.125,1,0,0,5,1,2020,8405,1,82415,1,-3,-3
65787,20200112,4.040340923,44.04588907,-0.7007114,163.125,1.1658334,38.708332,31.166666,144.625,114.75,7.25,1,0,0,12,1,2020,8412,1,82415,1,-2,-2
65794,20200119,6.847588856,36.09962415,1.3158586,93.708336,0.93625003,35.458332,56.041668,131.54167,99.958336,9.75,1,0,0,19,1,2020,8419,1,82415,1,-1,-1
65801,20200126,21.03033988,27.51834255,1.163134,189.04167,1.8391666,27.041666,52.958332,217.875,195.875,4.8333335,1,1,0,26,1,2020,8426,1,82415,1,0,0
65808,20200202,6.296119478,48.90646916,2.8176844,123.25,1.2275,21.166666,76.166664,141.375,120.125,8.25,1,1,0,2,2,2020,8433,1,82415,1,1,1
65815,20200209,1.226033126,45.80735823,4.577033,69.5,0.88166666,22.291666,54.5,71.916664,62.875,5.75,1,1,0,9,2,2020,8440,1,82415,1,2,2
65822,20200216,2.765185922,34.63850531,0.2776649,33.666668,0.27583334,11.25,69.791664,32.083332,7.6666665,6.2083335,1,1,0,16,2,2020,8447,1,82415,1,3,3
65829,20200223,1.18073258,64.46950011,8.982305,88.875,0.5704167,30.833334,60.375,126.166664,47.333332,9,1,1,0,23,2,2020,8454,1,82415,1,4,4
65836,20200301,4.897861639,68.00181066,6.801115,113.708336,0.92333335,32.208332,38.083332,99.208336,78.583336,4.5,1,1,0,1,3,2020,8461,1,82415,1,5,4
66219,20200105,133.0489406,13.65283761,4.5366235,143.625,1.4095833,47.916668,35.75,167.625,137.125,10.916667,1,0,0,5,1,2020,8405,1,44447,1,-3,-3
66226,20200112,3.148270832,44.97687049,0.6640046,250.58333,1.7620833,43.958332,34.666668,192.08333,151.125,13.666667,1,0,0,12,1,2020,8412,1,44447,1,-2,-2
66233,20200119,4.4150458,42.99468636,2.7925036,73.833336,1.0508333,33.083332,74.666664,111.208336,75.291664,11.125,1,0,0,19,1,2020,8419,1,44447,1,-1,-1
66240,20200126,27.08018673,28.02749778,2.0799649,135.16667,1.21375,18.708334,68.958336,130.5,105.75,11.5,1,1,0,26,1,2020,8426,1,44447,1,0,0
66247,20200202,5.889613677,50.61982119,4.417833,152.47826,1.363913,22.869566,86.391304,153.34782,127.08696,13.913043,1,1,0,2,2,2020,8433,1,44447,1,1,1
66254,20200209,1.021756012,54.79309201,5.608555,74.375,1.0445833,19.708334,65,78.416664,63.916668,8.875,1,1,0,9,2,2020,8440,1,44447,1,2,2
66261,20200216,3.05899478,22.17406952,1.6307259,30.125,0.53,8.958333,73.416664,29.958334,12.875,9,1,1,0,16,2,2020,8447,1,44447,1,3,3
66268,20200223,1.004317721,66.26984684,10.076389,72.833336,0.69041663,22.916666,75.666664,98.208336,41,9.75,1,1,0,23,2,2020,8454,1,44447,1,4,4
66275,20200301,3.390978301,69.70494891,7.481936,83,1.0054166,25.416666,43.041668,63.166668,47.625,7.4166665,1,1,0,1,3,2020,8461,1,44447,1,5,4
66658,20200105,145.2745962,10.32695113,2.5248108,357.70834,2.8583333,96.666664,7.7083335,346.66666,328.75,22.5,1,0,0,5,1,2020,8405,1,97444,1,-3,-3
66665,20200112,0.544453737,11.06432193,-1.4116142,187.125,1.755,56.416668,22.416666,141.08333,127.416664,20,1,0,0,12,1,2020,8412,1,97444,1,-2,-2
66672,20200119,1.801211716,41.01482362,2.0042958,129.54167,2.1358333,50.541668,35.791668,191.5,161.04167,11.666667,1,0,0,19,1,2020,8419,1,97444,1,-1,-1
66679,20200126,3.693686184,40.63423381,2.2954226,203.25,1.3958334,26.416666,64,150.25,134.125,27.708334,1,1,0,26,1,2020,8426,1,97444,1,0,0
66686,20200202,0.96006543,42.34142296,5.321787,97.125,1.4441667,26.375,64.958336,99.583336,77.291664,21.833334,1,1,0,2,2,2020,8433,1,97444,1,1,1
66693,20200209,0.171480569,59.13385173,7.9767194,114.166664,1.5483333,24.458334,61.458332,127.5,121.916664,13.166667,1,1,0,9,2,2020,8440,1,97444,1,2,2
66700,20200216,0.418244727,43.12915801,2.2480903,36.291668,0.66583335,14.625,70.833336,38.083332,15.75,10.958333,1,1,0,16,2,2020,8447,1,97444,1,3,3
66707,20200223,0.184563248,64.78018851,10.50182,93,0.68416667,22.333334,75.666664,105.875,44.75,10.041667,1,1,0,23,2,2020,8454,1,97444,1,4,4
66714,20200301,0.445177177,65.08105471,7.0013337,88.333336,1.3383334,27.416666,39.916668,66.958336,70.375,6.0833335,1,1,0,1,3,2020,8461,1,97444,1,5,4
67097,20200105,148.5691704,10.21709634,2.5525904,297.125,3.1604166,94.125,5.7916665,289.5,260.5,25.916666,1,0,0,5,1,2020,8405,1,29745,1,-3,-3
67104,20200112,0.392528836,10.68510721,-1.3391148,147.625,1.5904167,52.166668,17.416666,132.875,105.666664,12.875,1,0,0,12,1,2020,8412,1,29745,1,-2,-2
67111,20200119,1.195791789,40.1888329,2.113899,112.833336,1.80375,48.083332,39.666668,154.125,134.04167,10.625,1,0,0,19,1,2020,8419,1,29745,1,-1,-1
67118,20200126,2.694709356,39.51655089,2.382267,150.04167,1.3983333,24.958334,66.5,108.291664,95.583336,23.791666,1,1,0,26,1,2020,8426,1,29745,1,0,0
67125,20200202,0.672805988,43.59371224,5.514819,89.625,1.66375,27.791666,62.458332,88.5,73.708336,22.5,1,1,0,2,2,2020,8433,1,29745,1,1,1
67132,20200209,0.123081753,57.74760387,8.173146,90.333336,1.195,20,69.166664,95.791664,92.5,7.5416665,1,1,0,9,2,2020,8440,1,29745,1,2,2
67139,20200216,0.300708486,42.26967301,2.4137652,32.666668,0.6929167,14.333333,70.125,33.791668,23.5,6.75,1,1,0,16,2,2020,8447,1,29745,1,3,3
67146,20200223,0.130465493,64.97966479,10.635631,80.375,0.6825,23.125,76.541664,83.125,38.25,8.416667,1,1,0,23,2,2020,8454,1,29745,1,4,4
67153,20200301,0.323789946,65.62042543,7.075748,86.5,1.22,29.25,40.125,77.875,69,4.5833335,1,1,0,1,3,2020,8461,1,29745,1,5,4
67536,20200105,133.8333537,12.2712198,3.1899338,210.45833,2.2408333,89.208336,16.666666,252.29167,196.79167,23.375,1,0,0,5,1,2020,8405,1,95404,1,-3,-3
67543,20200112,2.631656278,22.6199958,-1.1183295,131.125,1.3733333,57.583332,16.416666,126.833336,93.5,13.416667,1,0,0,12,1,2020,8412,1,95404,1,-2,-2
67550,20200119,6.149378001,39.96198101,1.7541993,82.708336,1.6729167,49.041668,37.833332,149.125,110.625,15.125,1,0,0,19,1,2020,8419,1,95404,1,-1,-1
67557,20200126,19.72415819,35.71909131,1.7734178,110.083336,1.2966667,23.5,70.208336,117.333336,89.791664,18.333334,1,1,0,26,1,2020,8426,1,95404,1,0,0
67564,20200202,4.430878563,46.36259302,3.2177775,107.708336,1.4641666,21.416666,74.791664,101.833336,79.583336,22,1,1,0,2,2,2020,8433,1,95404,1,1,1
67571,20200209,0.828993093,55.49869427,5.4583926,88.166664,1.4175,22.5,61.541668,96.083336,79.666664,13.458333,1,1,0,9,2,2020,8440,1,95404,1,2,2
67578,20200216,2.084767296,38.7694208,0.648219,32.75,0.58208334,10.541667,60.666668,33,21.75,10.041667,1,1,0,16,2,2020,8447,1,95404,1,3,3
67585,20200223,0.851121162,65.61008461,9.42315,75.75,0.6429167,18.708334,72.291664,88.791664,34.375,10.791667,1,1,0,23,2,2020,8454,1,95404,1,4,4
67592,20200301,2.311569844,67.07428954,6.4875736,85.333336,1.3941667,33.25,34.25,82.541664,61.958332,8,1,1,0,1,3,2020,8461,1,95404,1,5,4
67975,20200105,118.9124016,13.12150956,3.0237148,212.29167,2.8495834,84.416664,24.5,263.58334,192.08333,28.25,1,0,0,5,1,2020,8405,1,39954,1,-3,-3
67982,20200112,3.353686007,30.16987737,-1.2221214,160.875,1.6495833,49.166668,20.583334,179.41667,136.33333,9.333333,1,0,0,12,1,2020,8412,1,39954,1,-2,-2
67989,20200119,7.548252132,36.67670232,1.4382122,65.416664,1.2529167,30.375,71.208336,114.041664,72.458336,13.083333,1,0,0,19,1,2020,8419,1,39954,1,-1,-1
67996,20200126,20.39079876,35.69585127,1.4062473,147.66667,1.73375,21.833334,63.666668,180.70833,146.70833,12.25,1,1,0,26,1,2020,8426,1,39954,1,0,0
68003,20200202,5.357167556,47.16706754,2.5862286,123.75,1.41375,19.708334,71.833336,124.666664,97.25,18.166666,1,1,0,2,2,2020,8433,1,39954,1,1,1
68010,20200209,1.036133469,50.7178005,4.836533,82.541664,1.3041667,16.416666,74.666664,104.791664,84.541664,11.458333,1,1,0,9,2,2020,8440,1,39954,1,2,2
68017,20200216,2.437110468,37.96913023,0.25971752,33.125,0.32750002,6.875,73.041664,32.916668,13.291667,6.5416665,1,1,0,16,2,2020,8447,1,39954,1,3,3
68024,20200223,1.03393864,64.93113088,9.055802,77.375,0.625,21.25,75.416664,104.333336,33.875,11.791667,1,1,0,23,2,2020,8454,1,39954,1,4,4
68031,20200301,3.031536739,67.09081456,6.4129786,101.958336,1.1279167,30.125,31.416666,112.75,83.291664,5.7083335,1,1,0,1,3,2020,8461,1,39954,1,5,4
68414,20200105,114.7943043,13.05381804,3.1526635,333.16666,2.1,70.458336,10.333333,269.66666,278.79166,15.791667,1,0,0,5,1,2020,8405,1,52323,1,-3,-3
68421,20200112,2.271859828,23.20005321,-1.5403887,148,1.6866666,57.166668,26.5,142,127.625,12.125,1,0,0,12,1,2020,8412,1,52323,1,-2,-2
68428,20200119,5.916273102,45.43753445,1.3368155,150.66667,1.6770834,41.791668,37.583332,184.79167,167.20833,8.833333,1,0,0,19,1,2020,8419,1,52323,1,-1,-1
68435,20200126,23.88093964,35.52070631,1.8810109,190.70833,1.4566667,21.583334,63.375,166.16667,151.125,25.666666,1,1,0,26,1,2020,8426,1,52323,1,0,0
68442,20200202,4.306521038,42.97292656,3.4625895,101.25,1.595,20.583334,60.583332,124.625,110.583336,16.666666,1,1,0,2,2,2020,8433,1,52323,1,1,1
68449,20200209,0.735019305,62.92718395,5.6000557,147.5,1.16,11.291667,68.5,121.208336,123.458336,6.9166665,1,1,0,9,2,2020,8440,1,52323,1,2,2
68456,20200216,1.976820284,42.84080543,0.19594012,36.958332,0.49374998,11.708333,60.125,35.75,17.666666,6.5416665,1,1,0,16,2,2020,8447,1,52323,1,3,3
68463,20200223,0.810027429,66.354781,9.335975,85.208336,0.5029167,13.25,82.416664,94.125,44.458332,9.208333,1,1,0,23,2,2020,8454,1,52323,1,4,4
68470,20200301,2.033750816,66.33962038,6.23187,77.833336,0.84041667,18.208334,50.166668,51.75,57.291668,5,1,1,0,1,3,2020,8461,1,52323,1,5,4
68853,20200105,177.8644773,11.59895392,4.509924,147.04167,1.6245834,42.375,56,127.25,135.33333,9.708333,1,0,0,5,1,2020,8405,1,27725,1,-3,-3
68860,20200112,2.168013204,41.68331873,0.43078008,221.20833,2.0116665,51.166668,15.25,157.375,166.91667,11.125,1,0,0,12,1,2020,8412,1,27725,1,-2,-2
68867,20200119,3.326406496,43.96475478,3.1974869,82.958336,1.3783333,38.458332,63.625,122.208336,105.958336,10.5,1,0,0,19,1,2020,8419,1,27725,1,-1,-1
68874,20200126,22.42776617,28.92135846,2.5401404,139.41667,1.4591666,16.041666,63.916668,101.791664,97.458336,14.333333,1,1,0,26,1,2020,8426,1,27725,1,0,0
68881,20200202,4.023516192,50.11699368,4.1939836,166.20833,1.4583334,16.583334,77.541664,124.166664,124.916664,11.458333,1,1,0,2,2,2020,8433,1,27725,1,1,1
68888,20200209,0.703696851,57.00393386,5.5275903,92.541664,1.1808333,14.541667,74.458336,85.166664,82.291664,9.541667,1,1,0,9,2,2020,8440,1,27725,1,2,2
68895,20200216,2.166184674,24.91383783,1.5878212,29.541666,0.62666667,9.416667,69.791664,24.333334,9.125,8,1,1,0,16,2,2020,8447,1,27725,1,3,3
68902,20200223,0.703277824,66.89533444,10.22901,88.458336,0.7366667,21.833334,71.958336,101,52.916668,9,1,1,0,23,2,2020,8454,1,27725,1,4,4
68909,20200301,2.191914387,69.54165407,7.172079,74.708336,1.2016666,23.25,50.458332,49.166668,49.875,6.7083335,1,1,0,1,3,2020,8461,1,27725,1,5,4
69292,20200105,151.3667011,13.48985154,5.1294456,150.41667,0.995,33.333332,49.458332,147.625,145.04167,8.666667,1,0,0,5,1,2020,8405,1,93791,1,-3,-3
69299,20200112,2.380506228,44.74344315,1.2319828,281.83334,1.7883333,49.083332,36,219.66667,201.45833,8.291667,1,0,0,12,1,2020,8412,1,93791,1,-2,-2
69306,20200119,3.319017987,46.0267704,3.2738614,100.291664,1.0658333,30.541666,64.833336,138.79167,119.625,9,1,0,0,19,1,2020,8419,1,93791,1,-1,-1
69313,20200126,30.59286283,27.16662758,2.492621,160.875,1.1095834,12.75,54.25,124.958336,120.875,9.041667,1,1,0,26,1,2020,8426,1,93791,1,0,0
69320,20200202,4.779995386,51.28611932,5.2756968,207.33333,1.1070833,15.25,63.75,139.75,139.45833,8.25,1,1,0,2,2,2020,8433,1,93791,1,1,1
69327,20200209,0.793138353,58.98476632,6.1680427,102.916664,0.67,14.791667,60.458332,83.708336,88.75,7.25,1,1,0,9,2,2020,8440,1,93791,1,2,2
69334,20200216,2.819249396,17.8996372,2.1383057,28.083334,0.34166667,7.4583335,67.875,27.791666,12.791667,6.3333335,1,1,0,16,2,2020,8447,1,93791,1,3,3
69341,20200223,0.791922239,67.53657198,10.659907,85.333336,0.5029167,16.208334,83.458336,109.708336,52.708332,7.6666665,1,1,0,23,2,2020,8454,1,93791,1,4,4
69348,20200301,2.471419372,70.37586418,7.7522054,79.458336,0.72375,16.416666,61.416668,51.166668,51.75,5.9166665,1,1,0,1,3,2020,8461,1,93791,1,5,4
69731,20200105,43.60589057,18.76243106,3.363472,96.125,1.71125,55.333332,31.708334,109.458336,118.375,11.458333,1,0,0,5,1,2020,8405,1,99633,1,-3,-3
69738,20200112,2.075915879,53.58480956,-0.3461098,159.79167,1.13,40.208332,25.916666,105.333336,101.708336,8.291667,1,0,0,12,1,2020,8412,1,99633,1,-2,-2
69745,20200119,2.996921233,31.77384219,0.5795819,157.04167,1.5945834,51.291668,33.208332,165.25,170.625,5.6666665,1,0,0,19,1,2020,8419,1,99633,1,-1,-1
69752,20200126,7.665522349,19.68080437,1.3979169,167.25,1.5929167,16.458334,78.041664,149,169.16667,10.666667,1,1,0,26,1,2020,8426,1,99633,1,0,0
69759,20200202,2.82716021,49.19265664,3.8226092,126.91304,1.3013043,15.869565,94.521736,115.73913,125.26087,11.043478,1,1,0,2,2,2020,8433,1,99633,1,1,1
69766,20200209,0.583004657,35.10877275,4.2634406,108,1.1416667,22.5,50.166668,76.5,83.416664,6.5416665,1,1,0,9,2,2020,8440,1,99633,1,2,2
69773,20200216,1.091175841,37.84868487,0.16314872,34.083332,0.42624998,11.75,67.916664,30.25,12.291667,6,1,1,0,16,2,2020,8447,1,99633,1,3,3
69780,20200223,0.540241889,62.7474626,9.268161,77.291664,0.57958335,19.5,84.708336,117.416664,48.708332,9.916667,1,1,0,23,2,2020,8454,1,99633,1,4,4
69787,20200301,4.416481662,67.67060521,7.1519985,65.875,0.95375,31.916666,39.25,59.25,49.166668,6.0416665,1,1,0,1,3,2020,8461,1,99633,1,5,4
70170,20200105,96.17401765,17.81450852,5.0324845,89.25,1.4625,40.5,37.5,145.58333,123.166664,11.666667,1,0,0,5,1,2020,8405,1,65211,1,-3,-3
70177,20200112,3.589914807,49.50423207,1.6364667,133.75,1.3691666,40.041668,26.916666,98.208336,83.5,10.166667,1,0,0,12,1,2020,8412,1,65211,1,-2,-2
70184,20200119,4.104677384,43.18803489,3.1509595,114,1.5608333,37.458332,26.041666,140.70833,111.166664,9.25,1,0,0,19,1,2020,8419,1,65211,1,-1,-1
70191,20200126,25.43554531,26.17886915,1.7537986,133.625,1.0483333,14.208333,76.458336,130.66667,117.25,9.5,1,1,0,26,1,2020,8426,1,65211,1,0,0
70198,20200202,7.319722706,51.51686744,5.522344,191.75,1.14,16.583334,85,135.79167,126.25,10.083333,1,1,0,2,2,2020,8433,1,65211,1,1,1
70205,20200209,1.184636885,53.50334056,6.010306,104.208336,1.02,14.708333,56.708332,82,77.208336,9.166667,1,1,0,9,2,2020,8440,1,65211,1,2,2
70212,20200216,3.579184204,23.44379576,2.3074734,29.666666,0.575,8.875,74.833336,29.416666,14.75,8.708333,1,1,0,16,2,2020,8447,1,65211,1,3,3
70219,20200223,1.163863238,65.27600415,10.138078,85.791664,0.84,13.833333,80.041664,106.541664,56.333332,9,1,1,0,23,2,2020,8454,1,65211,1,4,4
70226,20200301,4.200008833,70.23711806,8.141536,84.458336,0.9425,12,59.333332,55.625,47.916668,4.875,1,1,0,1,3,2020,8461,1,65211,1,5,4
70609,20200105,127.6207766,12.25971513,5.0157413,187.16667,1.56625,48.875,36.166668,161.16667,166.79167,10.333333,1,0,0,5,1,2020,8405,1,17564,1,-3,-3
70616,20200112,1.746712231,39.68945058,0.1110114,216.95833,1.9629166,50.125,24.25,249.08333,225.41667,8.625,1,0,0,12,1,2020,8412,1,17564,1,-2,-2
70623,20200119,2.951921925,50.50084893,2.5216415,195.25,1.3404167,32.375,48.375,144.04167,135.20833,5.4583335,1,0,0,19,1,2020,8419,1,17564,1,-1,-1
70630,20200126,45.60427939,21.47649322,2.8702357,189.66667,1.3783333,26.083334,51.208332,225.25,197.75,13.916667,1,1,0,26,1,2020,8426,1,17564,1,0,0
70637,20200202,3.473368103,49.15261574,5.071416,149.375,1.2633333,16.75,86.041664,101.708336,93.208336,6.2083335,1,1,0,2,2,2020,8433,1,17564,1,1,1
70644,20200209,0.584106048,65.68018754,6.2555513,100.541664,0.86583334,13.166667,69.333336,79.291664,72.291664,3.75,1,1,0,9,2,2020,8440,1,17564,1,2,2
70651,20200216,2.03095794,39.58186998,0.71967316,49.041668,0.81875,14.708333,56.625,41.958332,30.5,4.7083335,1,1,0,16,2,2020,8447,1,17564,1,3,3
70658,20200223,0.634767477,69.39066583,10.362583,79.125,0.40416667,21.208334,82.291664,97.291664,39.166668,7.5416665,1,1,0,23,2,2020,8454,1,17564,1,4,4
70665,20200301,1.803331189,69.97233728,6.787926,62.291668,0.5966667,17.791666,62.25,37,38.708332,4,1,1,0,1,3,2020,8461,1,17564,1,5,4
71048,20200105,179.8780336,17.61591215,5.0975275,57.708332,1.085,48.625,13,119.958336,92.75,5.875,1,0,0,5,1,2020,8405,1,63964,1,-3,-3
71055,20200112,0.004878152,50.8727619,4.3962293,72.958336,1.0074999,33.583332,44.166668,93.125,69,5.6666665,1,0,0,12,1,2020,8412,1,63964,1,-2,-2
71062,20200119,0.005232828,49.30509254,5.547006,104.666664,1.2079167,36.583332,54.666668,128.29167,93.208336,6,1,0,0,19,1,2020,8419,1,63964,1,-1,-1
71069,20200126,36.01083306,25.13860337,3.1991274,102.875,0.93666667,15.666667,64.041664,115.083336,93.916664,5.7083335,1,1,0,26,1,2020,8426,1,63964,1,0,0
71076,20200202,0.01265664,54.21452988,10.044597,142.04167,0.96708333,23.625,82.166664,103.25,84.791664,9.833333,1,1,0,2,2,2020,8433,1,63964,1,1,1
71083,20200209,0.001694154,61.47184768,8.995951,48.666668,0.72833335,10.333333,60.708332,40.958332,32.125,5,1,1,0,9,2,2020,8440,1,63964,1,2,2
71090,20200216,0.012436653,20.00210046,3.74822,32.333332,0.5175,9.375,64.5,29.625,18.916666,4.5416665,1,1,0,16,2,2020,8447,1,63964,1,3,3
71097,20200223,0.001653251,68.02927651,12.897303,66,0.69125,12.666667,91.875,87.166664,46.166668,7,1,1,0,23,2,2020,8454,1,63964,1,4,4
71104,20200301,0.005605509,72.17786498,9.498156,60.416668,0.73833334,15,65.291664,45.75,34.875,4.6666665,1,1,0,1,3,2020,8461,1,63964,1,5,4
71487,20200105,133.7811968,12.90494826,5.1852913,140.83333,1.0804167,34.083332,57.333332,143.41667,145.70833,9.5,1,0,0,5,1,2020,8405,1,53348,1,-3,-3
71494,20200112,2.456149565,44.00991539,0.96759063,255.375,2.2183332,41.333332,26.083334,231.375,206.20833,9.833333,1,0,0,12,1,2020,8412,1,53348,1,-2,-2
71501,20200119,3.524126142,48.03089175,3.0349329,95.25,1.1675,30.041666,56.583332,123.458336,105.583336,8,1,0,0,19,1,2020,8419,1,53348,1,-1,-1
71508,20200126,41.52943932,24.9863313,2.5495274,183.79167,1.2333333,14.833333,50.75,147.45833,136.20833,11,1,1,0,26,1,2020,8426,1,53348,1,0,0
71515,20200202,5.052867315,51.42367094,5.236643,157.875,0.91791666,17.666666,82.166664,104.375,98.875,9.375,1,1,0,2,2,2020,8433,1,53348,1,1,1
71522,20200209,0.828859132,61.72457908,6.111326,75.75,0.81208336,13.375,69.041664,68.375,64,6.4583335,1,1,0,9,2,2020,8440,1,53348,1,2,2
71529,20200216,3.158899253,23.91951319,1.6369954,31.916666,0.6020833,12.791667,63.583332,28.791666,11.791667,6.7083335,1,1,0,16,2,2020,8447,1,53348,1,3,3
71536,20200223,0.843730943,68.48815319,10.499295,86.791664,0.6145833,23.583334,75.166664,107.416664,50.666668,7.75,1,1,0,23,2,2020,8454,1,53348,1,4,4
71543,20200301,2.570005703,70.67817768,7.424653,67.875,0.76374996,16.625,63.708332,46.875,47.291668,3.7083333,1,1,0,1,3,2020,8461,1,53348,1,5,4
71928,20200107,38.50663956,42.67970635,1.3179076,65.708336,1.4137499,39.125,46.5,64.916664,55.541668,5.0416665,1,0,0,7,1,2020,8407,1,100197,1,-4,-4
71935,20200114,0.509970269,39.511072,1.0907267,183.33333,1.5579166,40.75,52.041668,225.04167,165.70833,6.5,1,0,0,14,1,2020,8414,1,100197,1,-3,-3
71942,20200121,0.683030466,50.6972522,4.796503,177,1.1660869,39.086956,25.47826,144,89.78261,8.956522,1,0,0,21,1,2020,8421,1,100197,1,-2,-2
71949,20200128,0.120001387,57.77141438,3.756554,97.375,0.9,14.041667,69.833336,97.875,80.791664,5.3333335,1,0,0,28,1,2020,8428,1,100197,1,-1,-1
71956,20200204,0.192928843,72.35249812,7.039613,159.95833,1.2975,17.333334,96.583336,156.41667,127.5,9.5,1,1,0,4,2,2020,8435,1,100197,1,0,0
71963,20200211,0.669688771,37.18938622,9.549762,43.583332,0.72416663,11.333333,70.541664,40.25,31.833334,3.875,1,1,0,11,2,2020,8442,1,100197,1,1,1
71970,20200218,0.035916728,63.94039241,6.4340034,36.666668,0.58375,12.208333,88.75,28.041666,20.041666,5.5416665,1,1,0,18,2,2020,8449,1,100197,1,2,2
71977,20200225,1.062088397,97.17784566,12.612095,129.25,1.2204167,21.791666,41.75,127.25,86.541664,4.6666665,1,1,0,25,2,2020,8456,1,100197,1,3,3
72362,20200102,2.955631439,66.10100038,3.5614567,101.708336,0.99875,50.416668,8.166667,84.5,59.875,8.875,1,0,1,2,1,2020,8402,0,55521,1,-3,-3
72369,20200109,121.5949304,32.48191132,2.8506763,26.708334,0.90125,31,43.875,32.625,25.333334,6.4166665,1,0,1,9,1,2020,8409,0,55521,1,-2,-2
72376,20200116,15.09785951,21.37234859,1.6491021,80.208336,0.9616667,29.375,42.708332,73.583336,71.833336,5.4583335,1,0,1,16,1,2020,8416,0,55521,1,-1,-1
72383,20200123,40.42122575,32.18016221,6.7141743,105.166664,1.1258333,25.333334,39.416668,90.916664,81.75,5,1,1,1,23,1,2020,8423,0,55521,1,0,0
72390,20200130,1.735692966,89.94396862,5.7118506,74.333336,0.73375,21.833334,65.125,58.125,54.083332,7,1,1,1,30,1,2020,8430,0,55521,1,1,1
72397,20200206,96.7109388,23.21362221,8.544287,56.625,1.0458333,20.708334,54.541668,90.458336,77.041664,7.75,1,1,1,6,2,2020,8437,0,55521,1,2,2
72404,20200213,17.07361168,65.13030916,11.444444,36.458332,1.0908333,23.166666,34.125,30.625,24.708334,7.7083335,1,1,1,13,2,2020,8444,0,55521,1,3,3
72411,20200220,0.551234873,72.01978836,9.168381,58.833332,0.9558333,27.5,57.291668,44.333332,39.5,10.625,1,1,1,20,2,2020,8451,0,55521,1,4,4
72418,20200227,16.63584917,24.45124153,9.543768,51.125,1.0025,15.083333,60.083332,47.083332,30.958334,6,1,1,1,27,2,2020,8458,0,55521,1,5,4
72802,20200103,10.81942505,69.95805601,6.7177186,116.75,1.1833333,47.541668,3.9166667,115.833336,72,10.708333,1,0,1,3,1,2020,8403,0,62661,1,-3,-3
72809,20200110,67.75893377,29.47663479,3.707439,30.041666,0.695,31.708334,17.25,24.875,18.583334,7,1,0,1,10,1,2020,8410,0,62661,1,-2,-2
72816,20200117,2.769524592,80.10099792,2.8499546,63.916668,1.0033333,28.75,29.666666,74.083336,53.5,7.75,1,0,1,17,1,2020,8417,0,62661,1,-1,-1
72823,20200124,107.6515345,19.81542697,5.4985313,58.708332,1.21,26.208334,30.583334,68.291664,52.333332,7,1,1,1,24,1,2020,8424,0,62661,1,0,0
72830,20200131,2.439714635,64.78283061,5.478672,85.833336,1.3408333,22.166666,78.333336,80.625,64.541664,14.708333,1,1,1,31,1,2020,8431,0,62661,1,1,1
72837,20200207,5.137073135,40.52745106,4.829811,27.083334,1.2570833,13.041667,46.166668,20.5,17.375,6.3333335,1,1,1,7,2,2020,8438,0,62661,1,2,2
72844,20200214,77.72584377,20.06715705,11.876455,29.125,2.0883334,25.541666,38.375,22.25,15.208333,11.833333,1,1,1,14,2,2020,8445,0,62661,1,3,3
